################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --plot --filename cpu 
# Host:       ip-10-72-250-177  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210217  Secs: 1338843737 TZ: +0000
# SubSys:     cdn Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20120604 21:04:03 1 0 0 0 0 0 0 99 1 385 219 0 219 1 0.00 0.01 0.05 0 0 157 203 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:08 0 0 0 0 0 0 0 99 1 388 214 0 219 1 0.00 0.01 0.05 0 0 155 200 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --plot --filename cpu 
# Host:       ip-10-72-250-177  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210217  Secs: 1338843737 TZ: +0000
# SubSys:     cdn Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20120604 21:04:13 0 0 0 0 0 0 0 99 1 377 212 0 219 1 0.00 0.01 0.05 0 0 155 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:18 0 0 0 0 0 0 0 99 1 384 213 0 219 0 0.00 0.01 0.05 0 0 156 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:23 0 0 0 0 0 0 0 99 1 371 214 0 219 1 0.00 0.01 0.05 0 0 156 202 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:28 0 0 0 0 0 0 0 99 1 377 210 0 219 0 0.00 0.01 0.05 0 0 154 199 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:33 0 0 0 0 0 0 0 100 0 362 214 0 219 0 0.00 0.01 0.05 0 0 156 203 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:38 0 0 0 0 0 0 0 100 0 319 207 0 219 1 0.00 0.01 0.05 0 0 155 200 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:43 0 0 0 0 0 0 0 100 0 315 207 0 219 1 0.00 0.01 0.05 0 0 155 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:48 0 0 0 0 0 0 0 100 0 323 208 0 219 0 0.00 0.01 0.05 0 0 156 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:53 0 0 0 0 0 0 0 100 0 314 209 0 219 1 0.00 0.01 0.05 0 0 156 202 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:04:58 0 0 0 0 0 0 0 100 0 317 206 0 219 0 0.00 0.01 0.05 0 0 154 199 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:03 1 0 0 0 0 0 0 99 1 323 209 0 219 0 0.00 0.01 0.05 0 0 158 203 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:08 0 0 0 0 0 0 0 100 0 320 208 0 219 0 0.00 0.01 0.05 0 0 156 200 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:13 0 0 0 0 0 0 0 100 0 322 210 0 219 1 0.00 0.01 0.05 0 0 155 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:18 0 0 0 0 0 0 0 100 0 323 210 0 219 0 0.00 0.01 0.05 0 0 156 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:23 0 0 0 0 0 0 0 100 0 323 212 0 219 2 0.00 0.01 0.05 0 0 155 202 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:28 0 0 0 0 0 0 0 99 1 321 209 0 219 0 0.00 0.01 0.05 0 0 154 199 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:33 0 0 0 0 0 0 0 99 1 322 212 0 219 0 0.00 0.01 0.05 0 0 157 203 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:38 0 0 0 0 0 0 0 100 0 440 289 0 219 0 0.00 0.01 0.05 0 0 216 279 24 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:43 0 0 0 0 0 0 0 99 0 317 211 0 219 1 0.00 0.01 0.05 0 0 155 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:48 1 0 0 0 0 0 0 99 1 800 521 0 219 0 0.00 0.01 0.05 0 0 400 522 44 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:53 0 0 0 0 0 0 0 100 0 321 213 0 219 1 0.00 0.01 0.05 0 0 156 202 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:05:58 1 0 0 0 0 0 0 99 1 911 596 0 219 0 0.00 0.01 0.05 0 0 457 599 51 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0
################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --plot --filename cpu 
# Host:       ip-10-72-250-177  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210217  Secs: 1338843737 TZ: +0000
# SubSys:     cdn Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20120604 21:06:03 1 0 0 0 0 0 0 99 1 325 212 0 219 0 0.00 0.01 0.05 0 0 156 203 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:08 1 0 1 0 0 0 0 99 1 903 590 0 219 1 0.00 0.01 0.05 0 0 459 588 51 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:13 0 0 0 0 0 0 0 99 1 320 211 0 219 2 0.00 0.01 0.05 0 0 155 201 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:18 1 0 1 0 0 0 0 99 1 898 579 0 219 0 0.00 0.01 0.05 0 0 461 599 51 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:23 0 0 0 0 0 0 0 99 1 322 211 0 219 2 0.00 0.01 0.05 0 0 156 202 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:28 1 0 1 0 0 0 0 99 1 917 593 0 219 0 0.00 0.01 0.05 0 0 458 599 51 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:33 0 0 0 0 0 0 0 99 1 322 212 0 219 0 0.00 0.01 0.05 0 0 157 203 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:38 1 0 1 0 0 0 0 99 1 905 595 0 219 1 0.00 0.01 0.05 0 0 458 586 51 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:43 0 0 0 0 0 0 0 99 1 317 208 0 219 0 0.00 0.01 0.05 0 0 156 200 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:48 1 0 1 0 0 0 0 99 1 914 595 0 219 0 0.00 0.01 0.05 0 0 460 601 51 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:53 0 0 0 0 0 0 0 99 1 310 201 0 219 1 0.00 0.01 0.05 0 0 157 199 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:06:58 1 0 1 0 0 0 0 98 2 905 584 0 219 0 0.00 0.01 0.05 0 0 459 597 51 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:03 1 0 0 0 0 0 0 99 1 328 214 0 219 0 0.00 0.01 0.05 0 0 158 204 17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:08 1 0 1 0 0 0 0 98 2 1272 813 0 219 1 0.00 0.01 0.05 0 0 642 843 72 112 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:13 0 0 0 0 0 0 0 99 1 440 290 0 219 0 0.00 0.01 0.05 0 0 215 281 24 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:18 1 0 1 0 0 0 0 98 2 1007 646 0 219 0 0.00 0.01 0.05 0 0 512 668 57 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:23 0 0 0 0 0 0 0 99 1 619 405 0 219 0 0.00 0.01 0.05 0 0 305 398 34 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:28 1 0 1 0 0 0 0 98 2 1204 779 0 219 0 0.00 0.01 0.05 0 0 612 803 68 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:33 1 0 0 0 0 0 0 99 1 617 405 0 219 0 0.00 0.01 0.05 0 0 302 394 34 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:38 1 0 1 0 0 0 0 98 2 1216 788 0 219 0 0.00 0.01 0.05 0 0 615 807 69 107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:43 0 0 0 0 0 0 0 99 1 599 391 0 219 0 0.00 0.01 0.05 0 0 300 389 33 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:48 1 0 1 0 0 0 0 99 1 1228 794 0 219 0 0.00 0.01 0.05 0 0 620 813 69 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0
################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --plot --filename cpu 
# Host:       ip-10-72-250-177  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210217  Secs: 1338843737 TZ: +0000
# SubSys:     cdn Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20120604 21:07:53 0 0 0 0 0 0 0 99 1 621 408 0 219 0 0.00 0.01 0.05 0 0 306 399 34 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:07:58 1 0 1 0 0 0 0 98 2 1209 784 0 219 0 0.00 0.01 0.05 0 0 609 802 68 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:03 1 0 0 0 0 0 0 99 1 621 399 0 219 0 0.00 0.01 0.05 0 0 306 396 34 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:08 1 0 1 0 0 0 0 98 2 1468 954 0 219 0 0.00 0.01 0.05 0 0 750 986 84 131 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:13 0 0 0 0 0 0 0 99 1 620 399 0 219 0 0.00 0.01 0.05 0 0 314 404 35 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:18 1 0 1 0 0 0 0 98 2 1509 979 0 219 0 0.00 0.01 0.05 0 0 768 1005 86 134 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:23 1 0 0 0 0 0 0 99 1 871 564 0 219 0 0.00 0.01 0.05 0 0 439 579 49 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:28 1 0 1 0 0 0 0 98 2 1531 996 0 219 1 0.00 0.01 0.05 0 0 778 1022 87 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:33 1 0 1 0 0 0 0 99 1 845 561 0 219 0 0.00 0.01 0.05 0 0 434 556 48 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:38 1 0 1 0 0 0 0 98 2 1531 1004 0 219 0 0.00 0.01 0.05 0 0 783 1021 87 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:43 1 0 0 0 0 0 0 99 1 829 550 0 219 0 0.00 0.01 0.05 2 0 415 545 47 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:48 1 0 1 0 0 0 0 98 2 1566 1016 0 219 0 0.00 0.01 0.05 0 0 803 1053 89 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:53 1 0 1 0 0 0 0 99 1 851 556 0 219 0 0.00 0.01 0.05 0 0 428 563 48 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:08:58 1 0 1 0 0 0 0 97 3 1545 993 0 219 0 0.00 0.01 0.05 0 0 787 1031 88 137 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:03 1 0 1 0 0 0 0 99 1 849 553 0 219 0 0.00 0.01 0.05 0 0 437 558 49 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:08 1 0 1 0 0 0 0 98 2 1547 1002 0 219 0 0.00 0.01 0.05 0 0 791 1029 88 137 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:13 1 0 1 0 0 0 1 98 2 1097 696 0 219 0 0.00 0.01 0.05 0 0 566 743 64 99 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:18 1 0 1 0 0 0 0 98 2 1810 1188 0 219 0 0.00 0.01 0.05 0 0 939 1225 105 163 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:23 1 0 1 0 0 0 0 99 1 1117 732 0 219 0 0.00 0.01 0.05 1 0 572 757 65 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:28 1 0 1 0 0 0 0 97 3 1836 1194 0 219 0 0.00 0.01 0.05 0 0 941 1245 105 165 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:33 1 0 1 0 0 0 0 98 2 1118 733 0 219 2 0.00 0.01 0.05 0 0 577 757 65 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:38 1 0 1 0 0 0 0 98 2 1847 1197 0 219 0 0.00 0.01 0.05 0 0 938 1240 105 165 0 0 0 0 0 0 0 0 0 0 0 0 0 0
################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --plot --filename cpu 
# Host:       ip-10-72-250-177  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210217  Secs: 1338843737 TZ: +0000
# SubSys:     cdn Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20120604 21:09:43 1 0 1 0 0 0 0 98 2 1138 738 0 219 0 0.00 0.01 0.05 0 0 578 766 65 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:48 1 0 1 0 0 0 0 98 2 1826 1195 0 219 0 0.00 0.01 0.05 0 0 936 1228 105 163 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:53 1 0 1 0 0 0 0 98 2 1103 720 0 219 0 0.00 0.01 0.05 0 0 564 745 64 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:09:58 2 0 1 0 0 0 0 97 3 1847 1181 0 219 0 0.00 0.01 0.05 0 0 948 1249 106 167 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:03 1 0 1 0 0 0 0 98 2 1192 766 0 219 1 0.00 0.01 0.05 0 0 624 816 70 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:08 2 0 1 0 0 0 0 97 3 2072 1354 0 219 0 0.00 0.01 0.05 0 0 1096 1412 123 190 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:13 1 0 1 0 0 0 0 98 2 1237 813 0 219 0 0.00 0.01 0.05 0 0 648 836 73 113 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:18 1 0 1 0 0 0 0 97 3 1833 1187 0 219 0 0.00 0.01 0.05 0 0 959 1255 107 168 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:23 1 0 1 0 0 0 0 98 2 1303 841 0 219 0 0.00 0.01 0.05 0 0 677 895 77 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:28 1 0 1 0 0 0 0 97 3 2201 1402 0 219 0 0.00 0.01 0.05 0 0 1139 1506 127 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:33 1 0 1 0 0 0 0 98 2 1310 851 0 219 1 0.00 0.01 0.05 0 0 676 887 76 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:38 2 0 1 0 0 0 0 97 3 2203 1415 0 219 0 0.00 0.01 0.05 0 0 1140 1507 127 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:43 1 0 1 0 0 0 0 98 2 1322 859 0 219 0 0.00 0.01 0.05 0 0 685 909 77 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20120604 21:10:48 2 0 1 0 0 0 0 97 3 2179 1411 0 219 0 0.00 0.01 0.05 0 0 1130 1488 127 198 0 0 0 0 0 0 0 0 0 0 0 0 0 0
